do_parent, attribute, mean, std
width, thickness, 0.05700000002980232, 0.007000000216066837
width, intensity, 4.285999774932861, 1.3819999694824219
width, slant, 1.25600004196167, 0.26600000262260437
width, width, 5.640999794006348, 0.26600000262260437
