do_parent, attribute, mean, std
slant, thickness, 0.4950000047683716, 0.019999999552965164
slant, intensity, 4.918000221252441, 1.1829999685287476
slant, slant, 16.790000915527344, 0.7429999709129333
slant, width, 1.1059999465942383, 0.10300000011920929
