do_parent, attribute, mean, std
thickness, thickness, 0.050999999046325684, 0.010999999940395355
thickness, intensity, 4.826000213623047, 2.0329999923706055
thickness, slant, 1.7589999437332153, 0.30399999022483826
thickness, width, 2.2869999408721924, 0.10400000214576721
