do_parent, attribute, mean, std
slant, thickness, 0.47600001096725464, 0.023000000044703484
slant, intensity, 4.613999843597412, 1.340999960899353
slant, slant, 16.82699966430664, 0.6129999756813049
slant, width, 1.0800000429153442, 0.10100000351667404
