do_parent, attribute, mean, std
intensity, thickness, 0.06199999898672104, 0.009999999776482582
intensity, intensity, 59.88999938964844, 2.1640000343322754
intensity, slant, 1.2979999780654907, 0.257999986410141
intensity, width, 1.0800000429153442, 0.10300000011920929
