do_parent, attribute, mean, std
thickness, thickness, 0.8650000095367432, 0.04100000113248825
thickness, intensity, 4.642000198364258, 1.3020000457763672
thickness, slant, 1.2949999570846558, 0.2759999930858612
thickness, width, 1.0839999914169312, 0.10199999809265137
