do_parent, attribute, mean, std
thickness, thickness, 1.74399995803833, 0.0989999994635582
thickness, intensity, 79.43000030517578, 1.6770000457763672
thickness, slant, 35.59000015258789, 1.899999976158142
thickness, width, 7.251999855041504, 0.2770000100135803
