do_parent, attribute, mean, std
slant, thickness, 0.9580000042915344, 0.03500000014901161
slant, intensity, 52.67300033569336, 1.6059999465942383
slant, slant, 32.933998107910156, 1.6890000104904175
slant, width, 7.71999979019165, 0.3409999907016754
