do_parent, attribute, mean, std
thickness, thickness, 0.8700000047683716, 0.04100000113248825
thickness, intensity, 4.335000038146973, 1.3730000257492065
thickness, slant, 1.2599999904632568, 0.27000001072883606
thickness, width, 1.100000023841858, 0.10100000351667404
