do_parent, attribute, mean, std
thickness, thickness, 0.4359999895095825, 0.013000000268220901
thickness, intensity, 45.15999984741211, 1.1160000562667847
thickness, slant, 8.946999549865723, 0.4000000059604645
thickness, width, 5.216000080108643, 0.23100000619888306
