do_parent, attribute, mean, std
intensity, thickness, 0.17100000381469727, 0.02500000037252903
intensity, intensity, 11.406999588012695, 1.5
intensity, slant, 3.5980000495910645, 0.5329999923706055
intensity, width, 1.3860000371932983, 0.12800000607967377
