do_parent, attribute, mean, std
intensity, thickness, 0.15800000727176666, 0.023000000044703484
intensity, intensity, 11.904000282287598, 2.822000026702881
intensity, slant, 2.7170000076293945, 0.3779999911785126
intensity, width, 1.503000020980835, 0.13500000536441803
