do_parent, attribute, mean, std
thickness, thickness, 0.8629999756813049, 0.03200000151991844
thickness, intensity, 4.690999984741211, 1.2990000247955322
thickness, slant, 1.3020000457763672, 0.26100000739097595
thickness, width, 1.0770000219345093, 0.0989999994635582
