do_parent, attribute, mean, std
width, thickness, 0.7120000123977661, 0.03999999910593033
width, intensity, 56.053001403808594, 1.625
width, slant, 13.729000091552734, 0.7260000109672546
width, width, 4.1479997634887695, 0.20200000703334808
